SOLAR RADIATION IN W/m2 (UNTERHACHING);;;
I_Gh;I_Dh;I_ex;hs
644.5;316.958231;925;39.44165493
782.75;357.6703292;1064;49.10280126
885.5;336.3356669;1158;57.68532221
943.5;341.7061467;1199;63.75727961
952.5;342.1182693;1185;65.19858989
912.5;338.6928513;1117;61.27076178
827.5;329.2044023;1000;53.74896389
703.25;338.490142;841;44.52079882
549.5;280.1319196;651;34.63018703
379.5;214.5139083;444;24.63384659
208.4375;123.5381786;233;14.89872687
60.796875;40.96755878;33;5.741562035
0.35949707;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
20.546875;8.746701104;131;1.296075122
142.875;75.07144456;338;10.02323836
308.625;157.5620222;548;19.49726159
481.25;250.3272642;748;29.39825663
642.75;316.007916;924;39.39675484
778.75;355.8675555;1064;49.0594526
878;333.7400923;1157;57.64634589
934.5;338.7871766;1198;63.72888449
943.25;339.1555177;1185;65.1888102
903.5;335.8359952;1117;61.2789874
818;325.815745;1000;53.76766883
693.5;334.1627804;841;44.54426439
540.5;276.1159501;652;34.65519544
370.625;210.0927566;445;24.65842332
200.375;119.7050502;234;14.92138632
56.984375;39.21201875;34;5.760940567
0.3203125;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.435546875;2.115282747;129;1.250497401
33.96875;22.44816851;337;9.975617349
90.59375;52.15808317;547;19.44845472
186;101.6768927;747;29.3489371
314.125;158.2741288;923;39.34760318
405.125;189.9284891;1063;49.01154704
479.75;191.7174426;1157;57.60216283
543.75;206.9943312;1198;63.69438178
565.75;213.2754885;1185;65.17250555
509.5;199.0281089;1117;61.28122858
453.375;189.2823845;1000;53.7811082
347.375;171.6882214;841;44.56290603
253.5625;135.7437714;652;34.67554596
131.6875;78.36142097;445;24.67830716
53.234375;35.32180932;234;14.9391735
9.0859375;7.536866296;34;5.775163179
0.030319214;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
8.46484375;3.772050145;128;1.199995945
65.75;40.71225529;335;9.923446463
162.375;89.89793264;546;19.39537098
266;143.3901644;746;29.29547735
357.875;179.6915881;922;39.29426384
468.75;218.7545711;1062;48.95914736
579.5;228.8022522;1156;57.5528306
517.25;197.5884483;1198;63.65381095
300.75;117.06717;1184;65.14967421
232.9375;94.06152272;1117;61.27744536
302.375;128.6761249;1000;53.78922632
339;167.7466929;842;44.57666439
252.6875;135.4045014;652;34.69118024
140.5625;83.60289632;445;24.69344296
70.21875;46.17342554;235;14.95203804
18.25;14.74447868;34;5.78418581
0.080657959;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.141601563;1.410989908;127;1.14462341
32.390625;21.35447668;334;9.866783588
118.75;67.24034917;545;19.33807166
279;149.9725143;745;29.23794059
470.375;234.1346981;921;39.2368005
673;309.7043942;1061;48.90231605
723.25;280.4217205;1155;57.49840669
782.25;289.1920932;1197;63.60721256
848.5;308.9015705;1184;65.12031657
840;314.9313267;1117;61.26759914
771.75;309.5943928;1000;53.79196811
663;320.6402381;842;44.58548054
521.25;267.7478428;653;34.70204044
360.25;205.3860805;446;24.7037763
189.9375;115.0191498;235;14.95993054
51;36.52490147;34;5.787965531
0.240661621;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
13.00390625;5.130846047;126;1.084433386
104.9375;59.46068415;333;9.805687283
239.6875;126.9143091;544;19.27661845
380.25;200.8170111;744;29.17639007
487.625;242.3290627;920;39.17527661
621;286.7773049;1060;48.84111514
773.5;298.0631317;1155;57.43894842
871;318.5073871;1197;63.55462816
844.5;307.6833277;1184;65.08443513
766.25;290.0678558;1117;61.25165273
678.75;275.6862307;1000;53.78927914
600.75;292.002634;842;44.58929605
520;267.3333361;653;34.70806933
365.375;208.3774156;446;24.70925355
200.5;120.7153226;235;14.96280257
56.8125;39.90840399;34;5.786460591
0.252563477;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
15.296875;5.621268668;124;1.019480359
125.28125;67.57413935;331;9.740216733
286.125;147.3862657;542;19.21107333
445.125;232.2598607;743;29.11088902
590.25;291.0397099;919;39.1097553
712;326.7945851;1059;48.77560617
732.25;283.8072514;1154;57.37451285
743;276.1657107;1196;63.49610019
698.75;259.4299598;1183;65.04203449
746.75;283.4663309;1117;61.22957051
670.25;272.6254873;1000;53.78110579
531.75;259.9515981;842;44.5880531
417.75;218.5635816;653;34.70921036
256.375;149.6707688;446;24.70982196
110;70.85421567;235;14.96060679
22.578125;18.2838629;34;5.779630462
0.082550049;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
8.515625;3.151892786;123;0.949819677
73.75;44.43558276;330;9.670431711
197.125;106.7541258;541;19.14149857
328.375;174.8059043;741;29.04150061
381;190.7679501;918;39.0402993
376.875;177.0031144;1058;48.70585008
426.75;171.7965744;1153;57.30515665
564.25;214.5286679;1195;63.43167191
622.75;233.4550018;1183;64.99312139
650;249.9243613;1116;61.20131852
504.625;209.7084417;1000;53.7673954
290;144.3590275;842;44.58169458
147.5;80.60720425;653;34.70540777
95.34375;57.52906298;446;24.70542971
56.046875;37.55971967;234;14.95329696
15.1875;12.72226643;34;5.767435887
0.061813354;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
15.41015625;5.003051468;121;0.875507517
120.53125;65.32718833;328;9.596392528
278;143.6977949;539;19.06795664
452.5;235.6170977;740;28.96828788
615.75;302.9351388;917;38.9669709
745.75;341.4772625;1057;48.63190715
830;317.8419864;1152;57.23093605
873;319.5179593;1195;63.36138728
883;320.5341221;1182;64.9377047
849;318.435514;1116;61.16686457
710.5;287.8098067;1000;53.74809635
643.25;312.3183644;842;44.57016419
491;254.3333037;652;34.69660667
326.75;188.5453252;445;24.69602601
149.6875;94.15951005;234;14.94082803
34.46875;26.98120447;33;5.749838929
0.081359863;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
8.4765625;2.726595215;119;0.796600849
76.53125;45.58250709;326;9.518159994
205.6875;110.7280172;537;18.99051018
382.625;201.6044437;738;28.89131367
433.125;216.0029291;915;38.88983185
514.25;239.3225312;1056;48.55383696
586.25;231.6129961;1151;57.15190675
610.75;231.0093393;1194;63.28529086
531;201.4952156;1182;64.87579537
426.875;168.7997053;1115;61.12617836
286.75;122.5792489;999;53.72315819
268.375;134.0054777;841;44.55340659
187.9375;102.2879968;652;34.68275312
161;96.222513;445;24.68156115
53.40625;36.03880475;234;14.92315619
10.19140625;8.816247421;33;5.726803021
0.007328033;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
13.6015625;3.800010896;117;0.713157405
99.65625;56.28436479;324;9.435795376
235.625;124.6453898;536;18.90922192
361.375;191.0312962;737;28.8106406
474.25;235.7893416;914;38.80894335
653.75;301.3633739;1055;48.47169826
736.5;285.6104328;1150;57.06812382
771.5;286.2506271;1193;63.20342775
735.5;272.2434218;1181;64.80740645
689.25;264.0585722;1115;61.07923155
590.75;243.2741851;999;53.6925318
460.875;227.0855886;841;44.53136746
345;183.3426199;652;34.66379424
251.25;147.654278;444;24.66198659
143.9375;91.36752307;233;14.90023894
41.84375;32.15027694;32;5.698293019
0.106872559;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
10.73828125;2.766950153;115;0.625235649
91.59375;52.50261956;322;9.349360355
230;122.0338522;534;18.8241547
409.375;214.5835472;735;28.72633097
605.75;298.1796028;912;38.72436595
688.75;316.8145676;1054;48.38554898
781.5;301.5127257;1149;56.97964166
836.25;307.9616269;1192;63.11584347
808;296.5775818;1181;64.73255307
795;300.7402161;1114;61.02599791
721.75;292.4542153;998;53.65616948
547.5;268.2812506;840;44.50399363
438.5;229.8114832;651;34.6396783
273.375;160.1787536;444;24.63725506
156.4375;98.63685553;232;14.87203514
44.625;34.07143825;31;5.66427525
0.088684082;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
14.7734375;3.182747124;113;0.53289474
120.59375;64.46890967;320;9.258916991
277.375;143.1391892;532;18.73537133
440.875;229.7764287;733;28.63844675
597;294.1340213;911;38.63615951
737.75;338.2849324;1052;48.29544609
779.75;301.0734157;1148;56.88651388
768.25;285.4174153;1191;63.02258393
683.75;254.9655098;1180;64.65125241
646;249.1769355;1114;60.96645338
617;253.5980259;998;53.61402511
431;213.2062553;840;44.47123323
293;157.3281534;651;34.6103548
232.6875;137.7188325;443;24.60732058
135.0625;86.72460384;232;14.8385051
34.21875;27.48568064;30;5.62471757
0.057449341;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
12.109375;2.254449506;111;0.436194505
84.59375;48.95085555;318;9.164527673
190.3125;103.1834607;530;18.64293463
323.875;172.2178708;732;28.5470495
408.125;203.950121;909;38.54438318
431.125;201.9301634;1051;48.20144564
573.5;227.3550892;1147;56.7887933
690.5;259.1906096;1191;62.92369527
769.25;284.0048532;1179;64.56352367
700.5;268.5456354;1113;60.90057618
482.25;201.7877842;997;53.56605424
435.625;215.5715803;839;44.43303573
440.125;231.099535;650;34.5757746
309.625;180.6220061;442;24.57213861
161.9375;102.2094766;231;14.79961064
45.953125;35.27427768;29;5.579589415
0.054885864;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
11.4453125;1.694854848;108;0.335195405
100.125;55.76304149;316;9.066255092
250.9375;131.4188413;528;18.54690734
445.875;232.1068746;730;28.45220036
620;304.940633;908;38.44909528
748.75;343.2845335;1050;48.10360262
848;324.9529961;1146;56.68653186
922.25;336.4727207;1190;62.81922386
933.75;337.8704202;1178;64.46938805
894.75;334.8628906;1112;60.82834687
809.25;324.8484921;996;53.51221425
684.25;332.7927047;838;44.38935214
521;270.2025481;649;34.53588998
293.125;171.9156304;441;24.53166608
140;90.06231655;229;14.75531512
45.96875;35.47816914;28;5.528861861
0.040405273;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
14.32421875;1.449236889;106;0.229958505
127.46875;66.27291871;314;8.96416219
288.875;147.9044178;526;18.44735207
434.125;226.4385004;728;28.35395996
566;279.637307;906;38.35035332
646.75;298.7399909;1048;48.00197097
737.75;286.8499704;1144;56.57978057
836.25;308.7561885;1188;62.7092162
835;306.158652;1177;64.36886872
786;298.4909806;1111;60.74974846
719.25;292.4699666;996;53.45246444
554.5;272.5120726;838;44.34013507
247.5;134.3557432;648;34.49065477
116.1875;70.72896627;440;24.48586151
112.03125;73.75484298;228;14.70558358
37.765625;30.45073781;26;5.472507673
0.020843506;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.986328125;0.416925777;103;0.120545442
78.3125;45.53972972;311;8.858312132
202.625;109.0596762;524;18.34433128
357.625;189.0223278;726;28.25238838
528;261.6332402;904;38.24821393
667.75;308.1104905;1047;47.89660354
809.5;312.1953488;1143;56.46858944
828.25;306.3092931;1187;62.59371886
842.75;309.0252409;1176;64.26199076
826.75;312.5508471;1110;60.66476649
761;307.964647;995;53.38676619
644.75;315.1060499;837;44.28533884
478.125;250.3113327;647;34.44002444
332.125;193.8101052;439;24.43468507
179.125;112.4821091;227;14.65038275
45.765625;35.74862887;25;5.410501369
0.013683319;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
11.94140625;0.040467085;101;0.007018399
114.78125;61.08955467;309;8.748768258
274.75;141.810106;521;18.23790724
446.75;232.4949168;724;28.14754517
611.25;301.0589356;902;38.14273282
748.75;343.6729825;1045;47.787552
853.75;327.5822224;1142;56.35300751
913.25;334.3452983;1186;62.47277841
923.25;335.3275722;1175;64.14878114
884;332.1003992;1110;60.57338909
798.5;321.8957558;994;53.31508304
672.5;328.3305373;836;44.22491964
515.5;268.4873007;646;34.38395617
345.125;201.1534333;438;24.37809868
178.9375;112.6694814;225;14.58968114
43.578125;34.60273501;23;5.342819274
0.007265091;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.944335938;0;98;0
46.203125;28.64926453;306;8.635594054
133;74.44579468;519;18.12814196
270.5;145.1810744;722;28.0394892
425.5;212.6711589;901;38.03396471
495.5;231.5712202;1043;47.67486686
488.875;196.5354924;1140;56.23308274
609.5;232.0129687;1185;62.34644138
695.25;260.1497317;1174;64.02926871
601.25;234.2706962;1108;60.47560703
452.5;190.8662227;993;53.23738083
246.125;124.0926024;835;44.15883561
110.59375;61.57497185;645;34.322409
66.84375;41.31803626;437;24.31606606
23.90625;16.91895233;224;14.52344911
6.26953125;5.950677476;21;5.269439581
7.05E-06;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.038085938;0;95;0
28.9921875;18.5924064;304;8.518853107
82.84375;47.66006214;517;18.01509716
155.3125;85.01611288;720;27.92827872
235.3125;119.3321806;899;37.92196335
337.375;159.4664202;1042;47.5585974
357.625;146.1576313;1139;56.10886202
258.875;102.8472378;1184;62.21475421
179.25;71.41857119;1173;63.90348407
189.5;77.70562423;1107;60.37141381
238.0625;103.2478307;992;53.15362783
217.6875;110.0865372;833;44.08704698
148.0625;82.06049265;644;34.2553439
86.125;53.13022088;435;24.24855287
41.34375;29.00476762;222;14.45165897
11.81640625;11.05728311;19;5.190342408
7.96E-11;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
7.71484375;0;92;0
81.375;46.39808231;301;8.398609072
205.5625;110.4903319;514;17.89883426
332.75;176.7343329;717;27.81397125
416.375;208.402316;897;37.80678146
617.75;286.6012418;1040;47.43879167
779;302.4894856;1137;55.98039113
673;254.6194834;1182;62.07776318
551.75;210.5057926;1172;63.77145965
411.75;164.5764068;1106;60.26080571
317.625;148.8238378;990;53.0637948
197.0625;99.92389252;832;44.00951614
173.125;95.72075784;642;34.18272388
98.875;60.94272602;433;24.17552676
60.015625;41.67575808;220;14.37428499
10.89453125;10.33692273;17;5.105509858
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.85546875;0;89;0
42.671875;26.47161747;298;8.274925633
99.9375;57.01397873;512;17.77941428
173.5625;94.77563043;715;27.69662358
278.5;140.9122685;895;37.68847066
208.4375;99.51286283;1038;47.31549645
183.875;76.86741565;1136;55.84771472
199.6875;80.05419189;1181;61.93551443
215.8125;85.80755849;1170;63.63322956
218.8125;89.61099194;1105;60.14378182
261.125;122.9811153;989;52.96785515
312.875;157.5056106;831;43.92620779
298.75;162.1180566;641;34.10451408
218.5625;131.7157698;432;24.09695745
134.75;88.79667507;218;14.29130353
32.84375;28.22706458;15;5.014926081
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
5.71875;0;86;0
59.90625;35.67123267;295;8.147866466
176.5;96.53322669;509;17.65689787
305.625;163.1640824;713;27.57629173
492.875;245.5381032;892;37.5670815
598.75;278.4929839;1036;47.18875721
611;242.7663953;1134;55.71087633
637.25;242.6639438;1179;61.78805385
761.25;283.6170953;1169;63.4888296
756.25;290.2176767;1104;60.02034408
694.75;318.0400736;988;52.86578502
548.75;271.8030011;829;43.83708905
425.125;226.2595542;639;34.02068187
229.375;138.1651112;430;24.01281683
134.0625;88.65156363;216;14.20269307
38.5;32.28342928;12;4.918577332
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
8.10546875;0;83;0
93.75;51.31574833;292;8.017495202
248.625;130.3955095;506;17.53134521
442.625;230.7455953;710;27.45303089
574.25;284.4808414;890;37.4426634
726.25;335.0542485;1034;47.05861816
728.25;285.5127704;1132;55.56991831
774.5;290.2431999;1178;61.63542713
797;295.9229704;1167;63.33829721
787.75;301.4132983;1102;59.89049736
717.25;328.1033536;986;52.75756337
583.25;288.5217578;828;43.74212955
409;218.5272982;637;33.93119696
261.625;156.8146585;428;23.92307906
139.9375;92.39252395;214;14.10843433
30.40625;26.82170576;10;4.81645203
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.30078125;0;80;0
52.890625;31.82014099;289;7.88387539
127.09375;71.54639401;503;17.40281603
209.6875;113.9311137;708;27.32689542
304.875;154.2604177;888;37.31526463
455.375;214.2544265;1032;46.92512215
644;255.402298;1131;55.42488189
806.25;301.2501332;1176;61.47767967
814;301.9112041;1166;63.18167141
744;286.565215;1101;59.75424944
663.5;305.0192513;985;52.64317208
593.75;293.7670543;826;43.64130152
459.25;243.6807985;635;33.83603148
310.5;184.5311075;426;23.8277206
159.6875;104.1034142;211;14.00851027
33.25;29.02614348;7;4.708540822
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
4.904296875;0;76;0
69.4375;40.04790613;286;7.74707046
181.3125;99.02456834;501;17.2713695
342.375;181.82112;705;27.19793879
517.5;257.7865109;886;37.18493226
715.5;330.8572249;1030;46.78831073
809;314.6333859;1129;55.27580715
857.75;318.7438119;1175;61.31485663
847.5;313.3420122;1164;63.01899279
793.5;304.1480183;1099;59.61161106
723;331.2686868;983;52.52259607
614.25;303.8822817;824;43.53457993
436.25;232.6876823;633;33.73516008
303.75;181.0869228;423;23.72672036
157;102.8521213;209;13.90290625
31.5859375;27.99335406;4;4.594836642
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.431640625;0;73;0
94.5;50.96097911;283;7.607143688
247.0625;129.8482923;498;17.13706427
438.375;228.9733096;703;27.06621355
602.25;298.2902472;884;37.05171219
741.5;342.552882;1028;46.6482241
843;326.7243288;1127;55.122733
903.25;334.187911;1173;61.14700287
914.75;335.8071504;1163;62.85030343
876.75;332.8232675;1097;59.46259595
791.5;361.3718192;981;52.39582333
666.5;328.8083784;822;43.42194258
511.625;269.8680922;631;33.62856005
340.5;201.7429685;421;23.62005973
170.8125;110.9860003;206;13.79161002
33.953125;29.78390728;1;4.47533477
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
6.951171875;0;69;0
106.125;55.20061512;280;7.464158154
268.25;139.2130435;495;16.99995839
441.625;230.6495984;700;26.93177132
605.5;300.0537874;881;36.9156491
744.5;344.1547339;1026;46.50490111
849.75;329.4813914;1125;54.96569724
908.25;336.1679586;1171;60.97416294
918.25;337.3006305;1161;62.6756469
876.25;333.1294768;1096;59.30722079
790.5;361.3562821;979;52.26284503
665.25;328.657066;820;43.30337016
510.375;269.577407;629;33.51621135
338.875;174.6169103;419;23.50772269
168.625;110.0710443;204;13.67461183
32.421875;28.81274104;0;4.35003289
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
5.267578125;0;66;0
84.03125;46.17240074;277;7.318176713
212.5;114.1526339;492;16.86010928
248.9375;134.6830539;697;26.79466275
223.375;113.704258;879;36.77678644
253.625;121.409787;1024;46.35837931
383.625;157.8643919;1123;54.80473654
582.75;224.9678407;1169;60.79638114
683.25;258.9069092;1159;62.49506818
568;224.8795321;1094;59.14550531
486.875;227.5597309;977;52.12365559
425.875;214.4656708;818;43.17884641
342.375;186.2958326;627;33.39809676
242.125;132.0242627;416;23.38969588
124.03125;84.25754982;201;13.55190452
20.921875;20.12164823;0;4.218931152
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.306640625;0;62;0
62.0625;35.95339867;273;7.169261952
189.3125;103.2001928;489;16.71757371
347.25;184.699339;695;26.65493749
422.125;208.9197138;876;36.63516639
454.375;214.7725699;1022;46.20869488
507.875;206.1122932;1121;54.63988646
538.25;209.219442;1167;60.61370147
472.625;184.0546616;1157;62.30861365
413.375;167.0540486;1092;58.97747219
350.25;165.4076575;975;51.97825276
301.75;153.5469575;816;43.04835812
213.375;118.8043497;624;33.27420194
107.625;63.18274878;413;23.26596868
35.484375;25.9512725;198;13.42348353
4.705078125;5.040594996;0;4.08203223
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
3.025390625;0;59;0
60.9375;35.27439336;270;7.017476156
182.875;100.1740376;486;16.57240773
314.625;168.4514779;692;26.51264416
421.5;208.8342124;874;36.49082991
578;271.157863;1020;46.05588269
696;276.2650813;1119;54.47118151
788;297.3889821;1165;60.42616766
718;271.6871171;1155;62.11633107
521;208.0746318;1090;58.80314715
316.25;149.8912572;973;51.82663764
195.625;100.4705827;814;42.91189531
149.1875;84.05034297;622;33.14451551
95.625;56.6445754;410;23.13653327
49.1875;35.72670772;194;13.28934701
10.890625;11.31282255;0;3.939341378
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.94140625;0;55;0
64.21875;36.71726004;266;6.862881271
187;102.2684;483;16.4246667
372.875;197.7569426;689;26.36783034
462.75;228.071929;871;36.34381666
493.875;233.282315;1017;45.89997628
587.75;236.7868451;1117;54.29865512
644.5;247.9725316;1163;60.23382317
629.5;241.1839669;1153;61.91826952
584.25;231.8337335;1088;58.62255887
554.25;258.8114645;971;51.6688148
510;256.2686426;811;42.76945123
406;219.5463182;619;33.00902915
259.375;141.1293974;407;23.00138474
119.6875;82.39196439;191;13.14949587
18.140625;18.0155181;0;3.790866485
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.452148438;0;51;0
54.265625;31.73412585;263;6.705538868
154.375;86.18451911;479;16.2744052
269.25;145.6371949;686;26.22054255
379.375;189.554573;869;36.19416502
474.25;224.5933679;1015;45.7410079
572;231.2861625;1115;54.12233974
636;245.3032028;1161;60.03671124
656.25;250.9632042;1151;61.71447937
605.5;239.9641374;1086;58.43573905
498.625;234.0127635;969;51.50479224
420.125;212.8133391;809;42.62102249
313.625;172.5567161;616;32.86773765
213.875;119.6473465;404;22.86052113
102.71875;71.96821151;188;13.00393385
15.64453125;15.86859987;0;3.636618135
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.872558594;0;47;0
36.921875;22.52317078;259;6.545510106
110.9375;63.62886092;476;16.121677
232.6875;126.8093232;683;26.07082618
303.625;153.6017608;866;36.04191213
327.125;156.6481596;1013;45.5790085
367.25;152.540483;1112;53.9422668
430;170.3794397;1159;59.83487489
481.875;188.539404;1149;61.50501228
487.125;196.2727252;1084;58.24272234
493;231.7938088;966;51.33458155
393.875;200.1624854;806;42.4666091
285.125;157.8374008;613;32.72063902
164.125;94.58888377;401;22.71394351
63.703125;46.27587438;184;12.85266758
7.845703125;8.462487291;0;3.476609655
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
2.561523438;0;43;0
67.0625;37.54222498;255;6.382855697
184.125;101.1942771;473;15.9665351
323.125;173.399533;680;25.91872556
433.375;215.2820164;863;35.88709381
521.75;246.8614615;1010;45.41400779
653;262.1411817;1110;53.75846682
697.75;267.9185658;1157;59.62835697
630;242.501812;1147;61.28992116
472.375;190.9407119;1081;58.04354632
303;144.5169824;964;51.15819783
150.8125;78.14898267;803;42.30621455
105.28125;60.13422116;610;32.56773453
69.09375;41.98622033;398;22.56165606
31.5703125;23.63305538;180;12.69570665
4.54296875;5.044071707;0;3.310857172
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.680664063;0;39;0
57.4375;32.90301589;252;6.21763587
201.1875;109.5637002;469;15.80903159
373;198.571124;677;25.76428384
476.375;235.357317;861;35.7297446
562;265.4632149;1008;45.2460342
717.25;286.0769867;1108;53.57096942
745.75;285.1433605;1155;59.41720016
702.75;268.4499195;1145;61.06926016
556;222.8212219;1079;57.83825156
502.125;236.5857967;961;50.97565981
453.5;230.1064882;800;42.13984587
377.125;206.2400973;607;32.40902879
239.4375;133.0867938;394;22.40366609
118.375;82.66622943;177;12.53306363
16.109375;16.26043377;0;3.139379664
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.945800781;0;35;0
75.9375;40.94887737;248;6.049910333
207.625;112.7190346;466;15.64921772
330.875;177.7129019;674;25.60754308
428.625;213.5901256;858;35.56989778
526.75;249.7694756;1005;45.07511497
558.75;227.721361;1105;53.37980337
638.5;247.8604986;1152;59.20144703
704.25;269.460616;1142;60.84308462
738.5;289.7271242;1076;57.62688147
718.5;334.0187229;959;50.78698983
596.25;299.7741898;798;41.96751368
444.75;240.7221386;604;32.24452983
296.375;159.8027421;391;22.23998418
131.25;90.87817928;173;12.36475418
16.375;16.38806257;0;2.962199005
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.764160156;0;31;0
78.46875;41.70803358;244;5.879738241
232.875;124.557673;463;15.48714381
408.625;216.5429576;671;25.44854412
571.25;278.8573847;855;35.40758535
707.75;331.7865017;1002;44.90127614
792.25;314.000042;1103;53.18499663
835.5;316.9780728;1150;58.98114008
833;314.1541787;1140;60.61145111
787.5;307.5509561;1074;57.40948239
696.5;324.6951096;956;50.59221386
576.5;290.7301228;795;41.78923226
440.25;238.8377786;600;32.07424913
284.75;154.9740301;387;22.07062416
127.75;89.02380697;169;12.19079706
15.375;15.39605162;0;2.779340015
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
1.003417969;0;26;0
33.671875;20.41318161;240;5.707178159
40.46875;24.4014946;459;15.32285927
90.03125;50.64199118;668;25.28732669
154.6875;80.5294495;852;35.24283802
231.9375;112.552523;1000;44.72454261
208.8125;96.51932364;1100;52.98657643
269.625;109.8406898;1147;58.75632179
261.125;105.8360138;1137;60.37441735
238.1875;99.77399437;1071;57.1861035
192.6875;93.12282419;953;50.39136154
156.6875;81.67223471;791;41.60501956
121.84375;69.90117082;597;31.89820168
64.15625;39.56917213;383;21.89560319
23.9921875;18.38776492;164;12.0112142
3.296875;3.685359829;0;2.590830507
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0;0;0;0
0.971923828;0;22;0
51.96875;29.69591671;236;5.532288029
175.8125;97.81423472;455;15.15641252
365;195.5205751;665;25.12392929
518.25;255.7570697;849;35.07568526
633.75;299.5050667;997;44.54493816
724.5;324.1426789;1098;52.78456933
801.75;306.5473949;1145;58.52703465
