bid;area;use;free_walls;lat;lon;dist2hp
682;71.30308019;3;3;48.06224757;11.62689427;2280.208866
683;67.50734002;3;2;48.06231178;11.62690981;2283.146286
684;74.65499392;3;2;48.0623667;11.62701607;2292.369369
685;69.36907181;3;2;48.06248246;11.62713921;2304.575454
686;67.64474488;3;2;48.06243056;11.62703158;2295.324105
687;72.42250603;3;3;48.06254703;11.62715483;2307.588069
688;164.1667977;3;3;48.06297518;11.61386801;1399.384092
689;256.4780161;3;4;48.0706827;11.61814625;2170.337415
690;258.0253288;3;4;48.07093827;11.61826114;2196.355969
691;259.8694762;3;4;48.07085255;11.61674405;2110.478492
692;63.20953657;3;2;48.06138215;11.62791964;2332.512046
693;65.22902431;3;3;48.06135601;11.62785912;2327.499362
694;58.6906187;3;3;48.06140701;11.62797719;2337.280539
695;68.64198163;3;3;48.06126361;11.62763072;2308.736069
696;66.86933712;3;2;48.06128974;11.62769476;2314.00034
697;60.54899407;3;3;48.06131415;11.62775513;2318.959136
698;268.8290645;3;3;48.06585715;11.61919063;1902.662816
699;259.9215791;3;2;48.06585772;11.61894512;1887.026177
700;185.9920263;3;3;48.06741607;11.61135021;1556.918978
701;63.91784262;3;3;48.06121777;11.61823583;1627.678924
702;63.91766335;3;3;48.06136367;11.61823673;1632.429675
703;366.3389648;3;4;48.060622;11.61966907;1713.847717
704;63.8519682;3;2;48.0612664;11.6182361;1629.243894
705;63.91772308;3;2;48.06131503;11.61823637;1630.825291
706;757.3201985;3;4;48.06082595;11.61955368;1710.894528
707;148.5688933;3;4;48.06063995;11.61907244;1671.085534
708;224.8374003;0;3;48.06511243;11.61287009;1466.105401
709;614.8250455;3;4;48.06075972;11.62358448;2002.032165
710;90.56710484;3;4;48.06055686;11.62266987;1930.689224
711;166.7900803;3;4;48.06041513;11.62278846;1936.24769
712;325.7599836;3;4;48.06022785;11.62296158;1945.029096
713;129.6561158;3;4;48.06015648;11.62265749;1921.301761
714;155.4478322;3;4;48.0600909;11.62012358;1734.376744
715;312.9879255;3;4;48.06030217;11.61995625;1726.899869
716;113.3534313;3;4;48.0606601;11.62017962;1751.859714
717;472.2548235;3;4;48.060993;11.62061717;1792.305386
718;241.5916321;3;2;48.06077876;11.62089728;1806.955949
719;599.2976077;3;4;48.06106652;11.61970698;1728.682884
720;240.1410475;3;4;48.06110361;11.6201767;1763.582506
721;319.5408004;3;3;48.06108736;11.62239419;1923.448409
722;183.8378843;3;3;48.06107381;11.62210859;1902.397183
723;182.9608833;3;4;48.06197075;11.62707665;2285.812774
724;122.4866536;3;3;48.06160735;11.62667173;2247.075253
725;228.3723055;3;4;48.0613652;11.62641958;2222.808996
726;133.195318;3;4;48.06125559;11.62681531;2249.0625
727;119.1120693;3;4;48.06146784;11.62728091;2287.966594
728;97.89250101;3;4;48.0611206;11.62651742;2224.247776
729;134.204229;3;3;48.06101268;11.62611793;2192.659853
730;123.5983513;3;3;48.0610424;11.62625555;2203.372958
731;113.3101716;3;4;48.06118277;11.62565087;2162.495013
732;78.59856273;3;3;48.06838204;11.61053997;1600.066201
733;511.6619963;3;3;48.06795233;11.61109475;1589.164319
734;78.58559589;3;2;48.06840336;11.61062612;1605.895901
735;78.53660168;3;3;48.06844595;11.61079835;1617.572729
736;258.2932514;3;4;48.06822767;11.61100847;1608.538925
737;78.53662903;3;2;48.06842465;11.61071225;1611.730748
738;338.8506351;3;3;48.06788482;11.61079761;1569.157906
739;347.2203204;3;4;48.05464603;11.6207833;1770.828443
740;166.8078666;3;4;48.05463994;11.62045661;1746.862226
741;326.6439811;3;4;48.06009575;11.62096507;1796.048965
742;498.1715851;3;4;48.06019138;11.62133692;1825.280961
743;128.5756942;3;4;48.06180362;11.62099439;1843.346911
744;154.7212287;3;4;48.0614386;11.62051463;1797.68789
745;643.2564854;3;4;48.06145492;11.62247991;1939.562821
746;637.4883047;3;4;48.06123743;11.62317453;1983.906162
747;637.4169425;3;4;48.06122903;11.62414355;2053.986847
748;637.4623684;3;4;48.06139022;11.6248448;2108.96426
749;323.1343048;3;4;48.06073736;11.62436438;2058.464644
750;170.8664626;3;4;48.06100658;11.62463322;2084.209371
751;236.3043989;3;4;48.06100659;11.6250722;2116.209598
752;879.6352421;0;4;48.0677685;11.619557;2042.340032
753;247.2312743;0;3;48.07189943;11.61683011;2200.793697
754;1902.561891;3;4;48.0691827;11.61827651;2064.696371
755;2636.412259;0;4;48.07146334;11.61791224;2219.700441
756;188.280482;3;3;48.07125715;11.6158813;2100.463951
757;189.9219848;3;3;48.07123775;11.6161124;2110.247654
758;51.75082033;3;4;48.06670963;11.62352382;2230.01275
759;2954.184633;2;4;48.07177551;11.61530506;2116.650507
760;2020.031172;2;4;48.0718654;11.6137118;2051.444806
761;760.4443536;0;4;48.06211775;11.62212352;1934.01431
762;264.0162779;0;4;48.07630342;11.60291047;2180.890983
763;189.2506123;3;3;48.07670408;11.60267174;2221.359923
764;241.6045542;3;4;48.07662659;11.60231492;2208.230353
765;142.6065978;3;3;48.0766845;11.60251933;2217.197845
766;287.3271011;3;4;48.07676977;11.60296101;2232.518323
767;214.0654008;3;3;48.05796067;11.62180998;1829.719709
768;330.5763309;0;2;48.06166563;11.61497454;1413.60886
769;867.0916426;2;4;48.0718701;11.61635906;2175.26118
770;210.6075532;3;4;48.0731522;11.60968878;2014.101809
771;112.2999283;3;4;48.07355485;11.609357;2043.001163
772;495.6003895;3;4;48.06995313;11.60362203;1509.685224
773;150.8125048;3;4;48.06848785;11.60415835;1370.238898
774;148.7096776;3;4;48.06912055;11.60349905;1419.009602
775;162.4300039;3;4;48.06945625;11.6013138;1411.106767
776;238.8012674;3;4;48.0702767;11.60170635;1506.495744
777;381.7320913;3;4;48.069846;11.60077605;1445.778491
778;140.1775876;3;4;48.0692809;11.60255735;1414.864392
779;173.4948814;3;4;48.0704171;11.60404665;1568.639042
780;291.73592;3;4;48.06908365;11.60246165;1391.813379
781;57.05737321;3;4;48.0704894;11.6036563;1567.220483
782;108.0264845;3;4;48.0706361;11.6036167;1581.897519
783;175.760186;3;4;48.07061695;11.6029131;1565.042652
784;152.3950473;3;4;48.0709974;11.60468555;1645.205847
785;141.1338949;3;4;48.06938435;11.60203155;1415.658062
786;177.1541717;3;4;48.07019185;11.60293415;1519.97641
787;191.9962218;3;4;48.0689147;11.60416805;1414.651127
788;163.1222952;3;4;48.07021865;11.60361155;1537.524763
789;150.6920626;3;4;48.0682667;11.6041683;1347.734519
790;140.1592267;3;4;48.0703509;11.6036063;1551.41385
791;222.4387636;3;4;48.06912325;11.60414015;1435.555626
792;164.2452094;3;4;48.06949327;11.60067379;1405.82529
793;275.217236;3;4;48.068937;11.6020205;1367.324429
794;174.227488;3;4;48.0703167;11.6012904;1504.405736
795;125.6377241;3;4;48.06953585;11.60239425;1438.873372
796;214.7358569;3;4;48.0691891;11.60088255;1375.493385
797;176.9323537;3;4;48.06881505;11.60090315;1335.022155
798;122.1713892;3;4;48.06949155;11.60154615;1418.703716
799;270.6751789;3;4;48.0689599;11.60137405;1358.21355
800;121.0696075;3;3;48.07080875;11.60411745;1611.608794
801;77.80565514;3;4;48.0699395;11.60095185;1458.395658
802;58.7287614;3;4;48.0701281;11.60126885;1483.532067
803;169.5658731;3;4;48.06860195;11.600921;1312.091096
804;145.1735032;3;4;48.07034295;11.60287965;1535.026875
805;119.2031286;3;4;48.07021795;11.604835;1567.749381
806;174.6640218;3;4;48.06992785;11.60171925;1468.875863
807;137.3785451;3;4;48.0710194;11.6039854;1630.821939
808;140.1609894;3;4;48.06870375;11.60418055;1393.151156
809;111.8301511;3;4;48.071031;11.60527546;1663.91951
810;67.1140649;3;4;48.07048695;11.60285595;1549.974358
811;102.5525183;3;4;48.07061945;11.60483515;1609.517067
812;194.6590108;3;4;48.07015701;11.60251411;1507.885784
813;330.2043214;3;4;48.06918518;11.60200925;1393.800322
814;355.8920605;3;4;48.07086285;11.60359847;1605.589966
815;203.7942032;3;4;48.06918477;11.60137595;1382.629249
816;142.9366931;3;3;48.06992962;11.60247075;1482.625628
817;157.9316909;3;4;48.074291;11.6083659;2086.540419
818;82.98411042;3;4;48.07383375;11.60804615;2030.417347
819;179.2857249;3;4;48.07549815;11.60747495;2186.576055
820;146.776343;3;4;48.0744696;11.607757;2087.435262
821;92.85312349;3;4;48.073229;11.6070642;1940.184647
822;205.5598883;3;4;48.0738841;11.60836535;2045.039855
823;350.1244747;3;4;48.07480055;11.60805475;2129.870731
824;194.8159303;3;4;48.0744351;11.60803285;2091.651831
825;256.7893237;3;4;48.0730087;11.60727175;1923.421172
826;152.0053343;3;4;48.0730251;11.60702355;1918.038637
827;87.86310492;3;4;48.0752466;11.60747645;2160.401051
828;118.4578546;3;4;48.07562715;11.60776795;2207.657326
829;231.4976049;3;4;48.0752099;11.6077759;2164.529089
830;188.2882772;3;4;48.07507885;11.60750173;2143.612423
831;477.842348;3;4;48.07041983;11.6148521;1979.889382
832;91.94635227;3;4;48.06531857;11.62744365;2427.433053
833;186.4339355;3;3;48.07696642;11.60945168;2392.191464
834;77.80177377;3;2;48.07819069;11.60723653;2464.187817
835;250.0097269;3;3;48.07790005;11.60899287;2476.354122
836;249.7538833;3;3;48.07867141;11.6088366;2552.873753
837;189.7897511;3;3;48.07641945;11.60979635;2346.087107
838;186.52046;3;2;48.07696608;11.60923627;2386.124136
839;77.80174997;3;2;48.07820971;11.60732147;2468.11277
840;249.9128651;3;3;48.07789287;11.60836118;2459.431063
841;186.4338808;3;3;48.07696572;11.60902078;2380.147753
842;77.80172628;3;2;48.07822869;11.60740643;2472.046461
843;201.4516992;3;3;48.07580513;11.60952601;2275.407568
844;207.3118075;3;3;48.07830489;11.60811357;2496.626641
845;207.2557573;3;3;48.07814775;11.60811975;2480.244177
846;189.7872285;3;3;48.07641345;11.6093624;2332.822417
847;77.73142957;3;3;48.07815274;11.60706663;2456.381889
848;249.9940268;3;2;48.07789644;11.60867703;2467.792766
849;77.74589475;3;2;48.07824768;11.60749136;2475.991581
850;249.7691757;3;3;48.07866421;11.60820487;2536.647409
851;201.3612327;3;2;48.07580705;11.60974218;2282.101117
852;189.7447783;3;2;48.07641645;11.60957938;2339.407839
853;77.74598963;3;2;48.07817174;11.60715157;2460.281143
854;77.73128738;3;3;48.07826664;11.60757633;2479.946769
855;249.7953158;3;2;48.0786678;11.60852075;2544.664259
856;200.4136683;3;3;48.07580901;11.60995782;2288.877366
857;284.4385995;3;4;48.07310492;11.60759745;1942.753657
858;163.1951746;3;4;48.0733101;11.6075376;1961.996004
859;257.1188644;3;4;48.07204273;11.60927314;1890.481162
860;587.5951493;3;4;48.07278115;11.608473;1936.876147
861;134.1595353;3;4;48.07299867;11.60833718;1954.4602
862;69.42604142;3;4;48.06237364;11.62822477;2379.733123
863;69.33884509;3;3;48.0627122;11.6281895;2386.825233
864;92.91615572;3;3;48.0616593;11.6284864;2380.301513
865;69.45985406;3;3;48.06274213;11.62800104;2374.160257
866;80.70292794;3;3;48.06167374;11.62762689;2318.125287
867;78.18975274;3;3;48.06170054;11.62722811;2289.817305
868;92.88654923;3;3;48.06174486;11.62869251;2397.358889
869;77.91700547;3;3;48.06157259;11.62827783;2363.053488
870;97.36074552;3;3;48.06198252;11.62809432;2359.845953
871;69.38483327;3;3;48.06240685;11.6280329;2366.806937
872;69.38474991;3;3;48.06245865;11.6277464;2347.609204
873;97.40866607;3;3;48.06211632;11.62827188;2376.200268
874;59.96489572;3;3;48.0615609;11.6275181;2307.462911
875;83.57954574;3;3;48.0617709;11.6278541;2337.043565
876;81.06367127;3;3;48.06170442;11.62770147;2324.303156
877;78.19987696;3;2;48.06166766;11.62729479;2293.840345
878;83.50680817;3;3;48.06180065;11.6279294;2343.256217
879;90.47156239;3;3;48.06171355;11.62861995;2391.323407
880;97.36089974;3;3;48.06191368;11.62845488;2384.252685
881;97.36085587;3;3;48.06192548;11.62814288;2361.906062
882;90.62031962;3;3;48.061628;11.6284138;2374.269245
883;69.41859918;3;3;48.06275218;11.62790989;2367.909941
884;97.36078937;3;3;48.06197072;11.62840632;2382.173037
885;97.36061779;3;3;48.06205928;11.62832048;2378.229121
886;116.7349717;3;4;48.06135898;11.62704983;2268.561903
887;61.17525147;3;4;48.06052597;11.62880837;2380.112078
888;78.01137687;3;3;48.06154145;11.62820285;2356.857
889;69.38480881;3;3;48.06242185;11.6279433;2360.763825
890;69.43128346;3;3;48.06270215;11.62828065;2393.087006
891;69.38472544;3;3;48.06247365;11.6276568;2341.581583
892;59.4137943;3;3;48.06153352;11.6274547;2302.18978
893;68.04075078;3;3;48.06164067;11.62736282;2298.115943
894;62.68805311;3;2;48.06040457;11.62892136;2386.281912
895;78.32685789;3;3;48.0621657;11.62725397;2303.897164
896;286.7886302;3;3;48.060715;11.6281712;2336.821032
897;75.47160186;3;3;48.06185482;11.62625016;2222.910547
898;72.4592323;3;3;48.06269365;11.6256306;2202.806
899;63.9627439;3;2;48.06237958;11.62627324;2239.288708
900;78.32691857;3;2;48.0621282;11.62732993;2308.363813
901;64.47008624;3;2;48.06218798;11.62789094;2350.542083
902;63.92273522;3;2;48.06238853;11.62618719;2233.367516
903;98.26259081;3;3;48.06192571;11.62551173;2171.466749
904;67.11499719;3;2;48.06266077;11.62600161;2228.307141
905;62.62275346;3;3;48.06260583;11.62653249;2264.655802
906;62.65485891;3;2;48.06261408;11.62644609;2258.710911
907;64.49074517;3;2;48.0622025;11.62780725;2344.883803
908;290.6447872;3;3;48.0606868;11.62764133;2297.382657
909;72.46004918;3;3;48.06210635;11.6256027;2183.113542
910;75.50299823;3;3;48.0618429;11.62634965;2229.794102
911;64.00689716;3;3;48.06237059;11.62635927;2245.211417
912;60.39920178;3;2;48.06265153;11.62608804;2234.207374
913;78.25875862;3;3;48.06201573;11.62755777;2321.835012
914;63.96268409;3;3;48.06241542;11.62592906;2215.624641
915;85.1268133;3;3;48.06184509;11.62729396;2298.269084
916;66.48760906;3;2;48.06214601;11.62595323;2209.498945
917;64.42141074;3;3;48.06217345;11.62797465;2356.205074
918;85.15346407;3;3;48.0618967;11.62734984;2303.654967
919;98.22871833;3;3;48.0619149;11.62563765;2180.260164
920;75.54504204;3;3;48.06187418;11.62600509;2205.702606
921;286.8726455;3;3;48.06087952;11.62817366;2340.254018
922;75.50291149;3;3;48.0618861;11.62590555;2198.82876
923;66.519753;3;3;48.062156;11.62586415;2203.366653
924;78.32697938;3;2;48.0620907;11.62740587;2312.84019
925;63.99528925;3;2;48.06239747;11.62610116;2227.449985
926;78.3270401;3;2;48.0620532;11.62748183;2317.332293
927;95.74787073;3;3;48.0626726;11.62589115;2220.77255
928;63.89551782;3;2;48.06240645;11.6260151;2221.53502
929;67.56370354;3;3;48.06264222;11.62617481;2240.132859
930;66.48762612;3;3;48.06213599;11.62604227;2215.631619
931;64.49072333;3;3;48.062217;11.62772355;2339.22858
932;62.65094937;3;3;48.06262229;11.62635972;2252.769816
933;290.6399328;3;3;48.06068215;11.62788927;2315.490325
934;71.57907909;3;2;48.0623702;11.62561118;2191.450172
935;70.64561222;3;2;48.06243429;11.62562559;2194.415782
936;71.60817034;3;2;48.06230337;11.62561981;2190.078982
937;72.56691817;3;2;48.0626283;11.6256159;2199.698231
938;71.80210422;3;2;48.06217135;11.62561735;2186.037919
939;71.80202425;3;2;48.06223875;11.62560525;2187.129006
940;65.23996842;3;2;48.06249816;11.62561303;2195.461148
941;72.61515848;3;2;48.06256028;11.62562698;2198.373692
942;229.7917094;3;3;48.06070505;11.62876261;2380.057741
943;144.4639924;3;3;48.06371855;11.62918207;2489.245718
944;57.56445063;3;2;48.06116087;11.62893;2401.464373
945;172.7985993;3;3;48.07132142;11.60750876;1759.435456
946;166.1190699;3;4;48.0719244;11.60713315;1808.600691
947;172.7985687;3;3;48.07132458;11.60734424;1754.484994
948;171.0358869;3;3;48.07130467;11.60707871;1744.12228
949;169.2804021;3;3;48.07143245;11.60691925;1752.145548
950;176.8170789;3;3;48.07204823;11.60735052;1827.776437
951;201.4711057;3;3;48.07185625;11.60750951;1813.264945
952;167.981531;3;3;48.07213443;11.60751393;1841.525165
953;178.379498;3;3;48.07182191;11.60734628;1804.718535
954;192.8257816;3;2;48.07156164;11.60734472;1778.37722
955;193.9008225;3;3;48.07153007;11.60717775;1769.982237
956;194.6554717;3;3;48.07156201;11.60751196;1783.696875
957;137.1738643;3;4;48.07754642;11.60445354;2340.185046
958;235.429867;3;4;48.07762745;11.6041897;2344.575685
959;170.8619304;3;2;48.07847497;11.6049138;2448.556307
960;133.5885694;3;4;48.07814411;11.60393322;2396.651201
961;219.7735288;3;4;48.07779933;11.60416878;2362.890573
962;123.6738777;3;4;48.077304;11.60406495;2307.446032
963;274.9759939;3;4;48.07842451;11.6041633;2430.719179
964;63.40152716;3;4;48.07763285;11.60468855;2353.57938
965;209.6744959;3;4;48.07749521;11.60474018;2339.610282
966;172.2001918;3;3;48.07842609;11.60473228;2440.16357
967;82.19875485;3;4;48.08100425;11.60281818;2694.728731
968;137.902419;3;4;48.0782369;11.6043407;2413.168024
969;180.4402833;3;2;48.07851912;11.60509869;2456.55587
970;80.62010752;3;4;48.07822385;11.60413975;2408.538366
971;168.5094057;3;3;48.0785662;11.60528245;2464.911265
972;107.6994314;3;4;48.07748404;11.60414103;2328.221668
973;116.7442267;3;4;48.07864255;11.60411585;2453.693344
974;182.0320237;3;4;48.07473017;11.60858241;2137.781673
975;89.60292284;3;4;48.0754958;11.60809495;2202.782804
976;69.5036278;3;4;48.07507158;11.60877042;2178.196825
977;139.0133095;3;4;48.07589544;11.60553205;2183.03813
978;122.4376673;3;4;48.07552197;11.60903606;2232.031436
979;137.9311622;3;4;48.0749039;11.60868977;2158.689882
980;133.8252418;3;4;48.0752297;11.60886805;2197.224756
981;213.3087769;3;4;48.07552017;11.60856036;2218.194116
982;148.2038626;3;3;48.07475593;11.60831876;2132.772231
983;144.2411806;3;4;48.07552948;11.60882767;2226.762398
984;102.6939264;3;4;48.07569062;11.60618051;2175.400873
985;143.792684;3;4;48.07570096;11.60595592;2171.465451
986;90.8819065;3;4;48.07574894;11.60562084;2169.291501
987;201.8633084;3;4;48.07682408;11.6051394;2274.634972
988;313.2507486;3;4;48.07676403;11.60481723;2262.116896
989;86.11852399;3;4;48.07526555;11.6083002;2184.662002
990;128.2255287;3;4;48.07570652;11.60806716;2223.864511
991;117.3369542;3;4;48.07555136;11.60563002;2148.443731
992;223.0150162;3;4;48.07565165;11.60836935;2226.420749
993;208.9354759;3;4;48.07642027;11.60495494;2227.707941
994;155.9519788;3;4;48.07704645;11.60499938;2295.911002
995;130.9427655;3;4;48.07683016;11.60378501;2251.488789
996;253.9484593;3;4;48.07709651;11.60464192;2294.805472
997;101.4791181;3;4;48.07702676;11.60400351;2276.363161
998;387.2896032;3;4;48.07642599;11.60331729;2200.247383
999;82.69536928;3;4;48.07657342;11.60283169;2209.263034
1000;80.06973254;3;4;48.07896368;11.60244952;2466.297006
1001;638.9146783;3;4;48.07612627;11.60351665;2170.750234
1002;171.4523932;3;4;48.07670302;11.60448019;2249.438662
1003;342.8599697;3;4;48.07621035;11.60411885;2189.86109
1004;171.9605734;3;4;48.07655475;11.60362565;2219.033669
1005;185.6422916;3;4;48.07672618;11.6032624;2232.120362
1006;124.3330626;3;4;48.07697819;11.60439242;2277.643748
1007;213.9052549;3;4;48.07690794;11.60355487;2256.331284
1008;457.2443679;2;4;48.07396565;11.60487725;1963.428613
1009;142.8628067;3;4;48.07468185;11.60332148;2010.828921
1010;362.5538682;3;4;48.07453072;11.60352798;1997.968634
1011;141.5366898;3;4;48.07504984;11.60418185;2065.713965
1012;220.7116263;3;4;48.0737001;11.6049874;1937.577387
1013;238.583912;0;3;48.07439201;11.60449754;2001.113834
1014;228.4308977;0;4;48.07465378;11.60436492;2026.582176
1015;105.9485045;3;4;48.07616533;11.60534614;2208.053486
1016;271.2110865;3;4;48.07474809;11.6036345;2023.323963
1017;76.03611823;3;4;48.07504305;11.60450735;2071.139552
1018;218.440393;3;4;48.07520658;11.6044825;2088.232181
1019;226.8574538;0;4;48.07435874;11.60374577;1983.241062
1020;222.4086668;3;4;48.07521271;11.60411551;2082.051288
1021;160.7955707;3;3;48.07821584;11.60505962;2423.104986
1022;161.5157882;3;3;48.07830825;11.60542012;2439.6095
1023;221.2510713;3;2;48.07793202;11.60529345;2396.739509
1024;252.1049298;3;3;48.07799052;11.60551312;2407.152017
1025;160.3419885;3;2;48.07826371;11.60523801;2431.474526
1026;238.2812973;3;3;48.07747523;11.60580044;2357.443752
1027;245.1882704;3;3;48.07787844;11.60507069;2386.887346
1028;233.0739797;3;2;48.07741936;11.60558292;2347.145132
1029;236.9238632;3;3;48.07736487;11.605362;2337.013464
1030;237.3912433;3;2;48.07634508;11.6061406;2243.960848
1031;243.1248151;3;3;48.07681307;11.60567341;2284.001334
1032;161.471031;3;3;48.07714168;11.60566442;2318.99315
1033;167.9876515;3;2;48.07666325;11.60614217;2277.839178
1034;166.0678789;3;3;48.07619759;11.60674064;2241.915917
1035;238.9620329;3;3;48.07645664;11.60658107;2265.626058
1036;170.0900619;3;3;48.07670933;11.60632469;2286.70767
1037;167.7968199;3;2;48.07606056;11.60619318;2214.905865
1038;232.14747;3;2;48.07686878;11.60589242;2294.462146
1039;235.1651186;3;3;48.07692408;11.60611266;2304.990205
1040;238.7037331;3;2;48.07640083;11.60636191;2254.771673
1041;239.4982166;3;3;48.07629016;11.60591874;2233.313022
1042;179.5761336;3;3;48.07723342;11.60603267;2336.315753
1043;168.5779834;3;2;48.07661775;11.605961;2269.118789
1044;168.5532951;3;3;48.07601452;11.60601339;2206.039971
1045;162.1924967;3;3;48.07657124;11.60577851;2260.322136
1046;167.1023887;3;2;48.07718757;11.6058471;2327.597786
1047;172.9250787;3;2;48.07610771;11.60637534;2223.999349
1048;163.6392029;3;2;48.07615209;11.60655912;2232.895881
1049;155.645538;3;4;48.0727607;11.6076411;1908.961291
1050;68.55669166;3;4;48.07361485;11.60824645;2014.072628
1051;444.8941412;0;3;48.07225346;11.60626811;1817.429751
1052;117.9485622;3;4;48.07293387;11.60807979;1939.904312
1053;188.8720963;3;4;48.07332899;11.60824462;1984.99577
1054;179.4760412;3;4;48.0724554;11.6067519;1851.742629
1055;226.7336709;3;4;48.07217575;11.6069917;1830.001885
1056;265.9336646;2;3;48.07256561;11.60593822;1841.011329
1057;120.4310632;3;4;48.0726766;11.6081746;1916.878134
1058;244.4295721;3;4;48.07329855;11.60789357;1971.287269
1059;247.0650643;3;4;48.07290572;11.60664241;1895.136024
1060;149.0955365;3;4;48.07285459;11.6070716;1901.865588
1061;196.2568013;3;4;48.07343128;11.60846682;2002.197011
1062;81.5433452;3;4;48.07264261;11.60728342;1886.282237
1063;104.3106193;3;4;48.07249485;11.60705027;1864.354427
1064;154.504912;3;4;48.0725256;11.60741395;1878.215757
1065;151.2874945;3;4;48.07283405;11.6078787;1923.615654
1066;234.6332724;0;3;48.07186506;11.60571427;1762.230564
1067;143.8729143;3;4;48.0718244;11.6069449;1792.769161
1068;266.3740922;3;3;48.07211368;11.60636569;1805.692941
1069;473.6224396;0;4;48.07167406;11.60673415;1771.173401
1070;131.3427903;3;4;48.07164091;11.60588503;1743.589168
1071;334.4357476;3;3;48.0718269;11.60546533;1751.734857
1072;320.5078329;0;4;48.07192584;11.60648052;1789.593315
1073;303.2450252;3;4;48.07705701;11.6079881;2362.547742
1074;403.8343722;3;4;48.07667991;11.60796225;2322.453279
1075;303.2005936;3;4;48.07647045;11.608569;2316.587496
1076;412.989338;3;4;48.07693788;11.60755003;2339.21639
1077;352.0834784;3;4;48.07638111;11.60816923;2296.655779
1078;461.1984608;3;4;48.0760891;11.60835342;2271.242416
1079;413.5925502;3;4;48.07605052;11.60780247;2252.652538
1080;412.9908093;3;4;48.07665388;11.60741783;2306.150414
1081;303.2467901;3;4;48.07676801;11.6083539;2341.768465
1082;303.3802652;3;4;48.07617661;11.60877805;2291.935762
1083;412.9791989;3;4;48.07635022;11.6076287;2279.526106
1084;3233.073282;2;3;48.06110972;11.61090078;1109.441484
1085;172.0416369;2;4;48.06162102;11.61412135;1352.666758
1086;80.02525112;3;3;48.07170375;11.6128716;2000.067852
1087;79.96990568;3;2;48.07218629;11.61305012;2051.588448
1088;80.02517279;3;3;48.07174105;11.6125047;1987.731568
1089;79.97028293;3;2;48.07193941;11.61300588;2027.228835
1090;80.02478965;3;3;48.07199185;11.6125563;2012.876387
1091;79.98559267;3;3;48.07219406;11.61295668;2048.321313
1092;79.9855366;3;3;48.07222426;11.61278788;2043.950891
1093;80.02528563;3;3;48.07168825;11.6130585;2006.785066
1094;80.02520728;3;3;48.07172555;11.6126916;1994.295707
1095;79.92532349;3;2;48.071696;11.61296505;2003.41698
1096;79.96981513;3;2;48.07223199;11.61269442;2040.736386
1097;79.94733838;3;3;48.0719763;11.6127432;2019.356917
1098;79.92524525;3;2;48.0717333;11.61259815;1991.003971
1099;79.98562718;3;3;48.07217856;11.61314358;2054.877986
1100;79.98597008;3;3;48.07194714;11.61291242;2023.918369
1101;79.98550208;3;3;48.07223976;11.61260098;2037.544643
1102;79.89399262;3;2;48.07198408;11.61264974;2016.106941
1103;79.98600459;3;3;48.07193164;11.61309932;2030.554552
1104;92.7126838;3;3;48.07103075;11.60643502;1696.685084
1105;92.7840154;3;3;48.07099291;11.60632478;1689.544366
1106;69.44423925;3;3;48.07053565;11.60576975;1626.529526
1107;73.78081194;3;3;48.0704152;11.6056871;1611.794977
1108;73.7808531;3;3;48.0703832;11.6056052;1606.153667
1109;72.95300601;3;3;48.0703208;11.60528818;1590.761695
1110;72.90621073;3;3;48.0703564;11.60521095;1592.292821
1111;69.3747581;3;3;48.07063007;11.6059887;1642.57477
1112;69.50466068;3;2;48.0705986;11.60591575;1637.219818
1113;69.44200467;3;2;48.07056713;11.60584275;1631.871459
1114;64.87342071;3;3;48.07080263;11.60666021;1680.378437
1115;64.87335389;3;2;48.07085467;11.60662019;1684.411929
1116;64.90602229;3;2;48.07090675;11.6065802;1688.466899
1117;64.93976792;3;3;48.07095885;11.60654015;1692.53709
1118;97.67814858;3;3;48.06816655;11.6107438;1590.797393
1119;93.31108735;3;3;48.06829281;11.61127202;1626.644785
1120;93.29456623;3;3;48.06836525;11.6115545;1646.348604
1121;93.31101317;3;2;48.06834111;11.61146032;1639.771967
1122;350.8738817;3;4;48.0680973;11.61153485;1622.743422
1123;93.26144765;3;2;48.06831694;11.61136618;1633.203587
1124;124.2262844;3;4;48.06768527;11.61178653;1600.948779
1125;61.64598981;3;3;48.068501;11.610972;1630.428089
1126;60.08737341;3;3;48.06851415;11.6110338;1634.450531
1127;61.51243216;3;3;48.06854253;11.6111531;1642.487113
1128;59.28569802;3;3;48.06855417;11.61121515;1646.402834
1129;138.4361635;3;4;48.06860598;11.61138086;1658.668305
1130;97.73145411;3;3;48.06813306;11.61064517;1583.27778
1131;252.2531314;3;4;48.06972625;11.61076245;1729.766096
1132;85.67303025;3;3;48.0690728;11.61080885;1673.187845
1133;68.29347782;3;3;48.06891997;11.61138815;1686.188604
1134;68.38676925;3;2;48.06890763;11.6113199;1681.950635
1135;68.37741702;3;2;48.06889525;11.6112516;1677.712069
1136;68.33594983;3;2;48.06888286;11.61118332;1673.479829
1137;68.33596289;3;3;48.06887044;11.61111508;1669.252179
1138;107.2109935;3;4;48.0691137;11.61123662;1696.158187
1139;106.1429872;3;4;48.0692998;11.61118075;1710.041744
1140;108.8017653;3;4;48.0694513;11.6111115;1720.392393
1141;69.47355365;3;3;48.06875855;11.61091265;1650.158228
1142;63.95761433;3;4;48.06962305;11.61105767;1733.356307
1143;142.0246474;3;4;48.0697808;11.61112115;1750.309957
